longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,avg_rooms_per_hh,avg_bedrooms_per_hh,housing_median_age_cat,median_house_value
-121.99,37.35,1712.0,509.0,972.0,467.0,4.3971,<1h ocean,3.6659528907922914,1.0899357601713062,new,238900.0
-121.99,37.35,3249.0,947.0,1637.0,841.0,4.5427,<1h ocean,3.8632580261593343,1.1260404280618312,new,198400.0
-121.98,37.35,1054.0,193.0,546.0,187.0,4.5625,<1h ocean,5.636363636363637,1.032085561497326,new,240000.0
-121.98,37.34,3570.0,776.0,1922.0,761.0,4.9562,<1h ocean,4.69119579500657,1.0197109067017083,new,238700.0
-121.98,37.34,6649.0,1712.0,3604.0,1651.0,4.5368,<1h ocean,4.027256208358571,1.03694730466384,new,307400.0
-121.99,37.34,3637.0,933.0,2249.0,905.0,3.9625,<1h ocean,4.01878453038674,1.0309392265193371,new,262900.0
-121.96,37.35,1755.0,325.0,699.0,321.0,3.925,<1h ocean,5.4672897196261685,1.0124610591900312,new,251300.0
-121.96,37.35,1484.0,274.0,673.0,272.0,5.2019,<1h ocean,5.455882352941177,1.0073529411764706,new,279900.0
-121.95,37.35,832.0,211.0,545.0,211.0,3.2813,<1h ocean,3.943127962085308,1.0,new,244400.0
-121.94,37.35,906.0,227.0,1662.0,219.0,3.1667,<1h ocean,4.136986301369863,1.0365296803652968,old,231600.0
-121.94,37.35,1922.0,561.0,1096.0,545.0,2.3713,<1h ocean,3.526605504587156,1.0293577981651376,new,244000.0
-121.95,37.35,1246.0,294.0,697.0,284.0,3.6118,<1h ocean,4.387323943661972,1.0352112676056338,new,235500.0
-121.95,37.35,1421.0,330.0,659.0,303.0,3.3333,<1h ocean,4.68976897689769,1.0891089108910892,new,237900.0
-121.95,37.35,2382.0,523.0,1096.0,492.0,4.2656,<1h ocean,4.841463414634147,1.0630081300813008,old,236100.0
-121.94,37.34,3377.0,853.0,1674.0,792.0,3.4233,<1h ocean,4.263888888888889,1.077020202020202,new,229300.0
-121.94,37.34,2151.0,473.0,1092.0,469.0,3.7321,<1h ocean,4.5863539445629,1.0085287846481876,new,250000.0
-121.94,37.34,3142.0,632.0,1372.0,560.0,5.0175,<1h ocean,5.610714285714286,1.1285714285714286,new,246100.0
-121.95,37.34,5236.0,1320.0,2529.0,1213.0,3.1702,<1h ocean,4.316570486397362,1.0882110469909316,new,256100.0
-121.95,37.33,1866.0,465.0,821.0,447.0,2.3547,<1h ocean,4.174496644295302,1.0402684563758389,new,275900.0
-121.96,37.33,3269.0,788.0,1427.0,696.0,4.2136,<1h ocean,4.69683908045977,1.132183908045977,new,288300.0
-121.96,37.34,2001.0,402.0,942.0,375.0,4.4453,<1h ocean,5.336,1.072,new,255400.0
-121.96,37.34,4438.0,939.0,1901.0,895.0,5.3873,<1h ocean,4.958659217877095,1.0491620111731843,new,288300.0
-121.96,37.34,1461.0,299.0,739.0,276.0,3.4375,<1h ocean,5.293478260869565,1.0833333333333333,new,252600.0
-121.98,37.33,3742.0,633.0,1721.0,631.0,6.1388,<1h ocean,5.93026941362916,1.0031695721077654,new,302400.0
-121.99,37.34,3353.0,653.0,1571.0,621.0,5.273,<1h ocean,5.399355877616747,1.0515297906602254,new,315600.0
-121.97,37.33,8275.0,1566.0,3636.0,1524.0,5.1506,<1h ocean,5.429790026246719,1.0275590551181102,new,302100.0
-121.98,37.33,3223.0,612.0,1529.0,602.0,5.121,<1h ocean,5.353820598006645,1.0166112956810631,new,287600.0
-121.98,37.33,1907.0,326.0,912.0,313.0,5.9567,<1h ocean,6.092651757188499,1.0415335463258786,new,294300.0
-121.99,37.33,2023.0,425.0,1016.0,405.0,3.9417,<1h ocean,4.995061728395061,1.0493827160493827,new,285800.0
-121.99,37.3,4863.0,901.0,2110.0,868.0,5.1483,<1h ocean,5.602534562211981,1.0380184331797235,new,342000.0
-122.0,37.3,5096.0,1011.0,2588.0,954.0,5.357,<1h ocean,5.3417190775681345,1.059748427672956,new,355200.0
-121.98,37.32,9789.0,2552.0,4748.0,2206.0,4.2531,<1h ocean,4.437443336355394,1.156844968268359,new,279800.0
-121.99,37.32,4461.0,864.0,2042.0,808.0,4.7083,<1h ocean,5.521039603960396,1.0693069306930694,new,217700.0
-121.98,37.31,2248.0,460.0,1191.0,419.0,5.606,<1h ocean,5.365155131264917,1.097852028639618,new,288900.0
-121.97,37.32,4620.0,1404.0,2672.0,1308.0,3.699,<1h ocean,3.532110091743119,1.073394495412844,new,237500.0
-121.95,37.32,1145.0,198.0,431.0,173.0,3.1103,<1h ocean,6.618497109826589,1.1445086705202312,new,281900.0
-121.97,37.31,7628.0,2166.0,3637.0,1749.0,3.6401,<1h ocean,4.361349342481418,1.2384219554030875,new,267500.0
-121.97,37.31,5775.0,1225.0,3580.0,1138.0,3.9187,<1h ocean,5.07469244288225,1.0764499121265378,new,314900.0
-121.97,37.3,5463.0,1351.0,2758.0,1310.0,3.0079,<1h ocean,4.170229007633588,1.0312977099236642,new,277300.0
-121.95,37.32,726.0,168.0,351.0,147.0,3.1458,<1h ocean,4.938775510204081,1.1428571428571428,new,270500.0
-121.94,37.31,4238.0,1010.0,1914.0,972.0,3.7632,<1h ocean,4.360082304526749,1.0390946502057614,new,307000.0
-121.95,37.31,2462.0,570.0,1278.0,565.0,3.5652,<1h ocean,4.357522123893805,1.008849557522124,new,329500.0
-121.95,37.3,4193.0,1068.0,2487.0,1011.0,3.7188,<1h ocean,4.147378832838774,1.056379821958457,new,293000.0
-121.94,37.3,1455.0,370.0,734.0,331.0,3.2727,<1h ocean,4.395770392749244,1.1178247734138973,new,262500.0
-121.95,37.3,5641.0,1517.0,3786.0,1410.0,3.3958,<1h ocean,4.000709219858156,1.075886524822695,new,267500.0
-121.94,37.29,2593.0,637.0,1249.0,623.0,3.75,<1h ocean,4.162118780096308,1.0224719101123596,new,212500.0
-121.94,37.29,710.0,188.0,363.0,176.0,4.0962,<1h ocean,4.034090909090909,1.0681818181818181,new,214100.0
-121.95,37.27,1330.0,271.0,408.0,258.0,1.7171,<1h ocean,5.155038759689923,1.050387596899225,new,181300.0
-121.95,37.28,777.0,148.0,362.0,144.0,4.0208,<1h ocean,5.395833333333333,1.0277777777777777,old,262500.0
-121.95,37.29,1503.0,381.0,715.0,349.0,4.6371,<1h ocean,4.306590257879656,1.0916905444126075,new,234300.0
-121.95,37.28,7027.0,1847.0,3759.0,1753.0,3.1509,<1h ocean,4.008556759840274,1.0536223616657159,new,242900.0
-121.98,37.3,3404.0,693.0,1794.0,633.0,4.6312,<1h ocean,5.377567140600316,1.09478672985782,new,283200.0
-121.98,37.29,2120.0,349.0,907.0,336.0,7.5443,<1h ocean,6.309523809523809,1.0386904761904763,new,283000.0
-121.98,37.29,2750.0,664.0,1459.0,660.0,3.2287,<1h ocean,4.166666666666667,1.006060606060606,new,264900.0
-121.96,37.28,1940.0,327.0,877.0,314.0,5.4386,<1h ocean,6.178343949044586,1.0414012738853504,new,280400.0
-121.97,37.28,4707.0,695.0,1995.0,642.0,6.6437,<1h ocean,7.331775700934579,1.0825545171339563,new,296100.0
-121.98,37.28,1182.0,309.0,620.0,306.0,3.3922,<1h ocean,3.8627450980392157,1.0098039215686274,new,269100.0
-121.98,37.28,3688.0,633.0,1877.0,620.0,5.7251,<1h ocean,5.948387096774193,1.020967741935484,new,272600.0
-121.98,37.28,3526.0,589.0,1725.0,553.0,5.7812,<1h ocean,6.376130198915009,1.0650994575045207,new,275000.0
-121.99,37.29,2930.0,481.0,1336.0,481.0,6.4631,<1h ocean,6.091476091476092,1.0,new,344100.0
-121.96,37.3,4040.0,843.0,2181.0,843.0,4.0403,<1h ocean,4.792408066429418,1.0,new,303400.0
-121.97,37.3,3340.0,735.0,1891.0,686.0,4.8542,<1h ocean,4.868804664723032,1.0714285714285714,new,275000.0
-121.97,37.29,4096.0,743.0,2027.0,741.0,5.3294,<1h ocean,5.527665317139001,1.0026990553306343,new,300300.0
-121.97,37.29,2721.0,682.0,1602.0,646.0,3.3369999999999997,<1h ocean,4.212074303405573,1.0557275541795665,new,265300.0
-121.99,37.27,1527.0,267.0,775.0,260.0,5.9658,<1h ocean,5.873076923076923,1.0269230769230768,new,278000.0
-121.98,37.27,3075.0,564.0,1633.0,543.0,5.2528,<1h ocean,5.662983425414365,1.0386740331491713,new,269400.0
-121.96,37.28,5018.0,1066.0,2846.0,998.0,4.0174,<1h ocean,5.028056112224449,1.0681362725450902,new,273900.0
-121.96,37.27,6114.0,1211.0,2983.0,1163.0,5.2533,<1h ocean,5.257093723129836,1.0412725709372312,new,269100.0
-121.97,37.26,2174.0,454.0,998.0,426.0,4.6827,<1h ocean,5.103286384976526,1.0657276995305165,new,255100.0
-121.96,37.26,1408.0,351.0,636.0,294.0,1.8542,<1h ocean,4.789115646258503,1.1938775510204083,new,333300.0
-121.95,37.25,3298.0,634.0,1532.0,602.0,5.0863,<1h ocean,5.4784053156146175,1.053156146179402,new,332000.0
-121.96,37.24,3032.0,605.0,1208.0,562.0,5.4683,<1h ocean,5.395017793594306,1.0765124555160142,new,430900.0
-121.95,37.25,2906.0,544.0,1282.0,522.0,5.5127,<1h ocean,5.567049808429119,1.0421455938697317,new,268200.0
-121.93,37.25,1089.0,182.0,535.0,170.0,4.69,<1h ocean,6.405882352941177,1.0705882352941176,new,252600.0
-121.93,37.25,1354.0,289.0,639.0,273.0,4.5333,<1h ocean,4.95970695970696,1.0586080586080586,new,234200.0
-121.93,37.25,1555.0,287.0,779.0,284.0,6.0358,<1h ocean,5.475352112676056,1.0105633802816902,new,260100.0
-121.94,37.24,1484.0,244.0,664.0,238.0,4.675,<1h ocean,6.235294117647059,1.0252100840336134,new,245300.0
-121.91,37.24,5046.0,1001.0,2449.0,968.0,4.7118,<1h ocean,5.212809917355372,1.0340909090909092,new,274600.0
-121.91,37.24,2327.0,419.0,1114.0,372.0,4.7279,<1h ocean,6.255376344086022,1.1263440860215055,new,272000.0
-121.94,37.24,1741.0,294.0,632.0,279.0,5.5944,<1h ocean,6.240143369175628,1.053763440860215,new,290500.0
-121.91,37.23,4866.0,668.0,1956.0,659.0,7.3843,<1h ocean,7.3839150227617605,1.0136570561456753,new,405000.0
-121.93,37.22,4872.0,594.0,1811.0,560.0,9.3834,<1h ocean,8.7,1.0607142857142857,new,500001.0
-121.96,37.23,4423.0,632.0,1719.0,608.0,7.8407,<1h ocean,7.274671052631579,1.0394736842105263,new,476400.0
-121.97,37.23,2781.0,523.0,1291.0,516.0,4.6065,<1h ocean,5.3895348837209305,1.0135658914728682,new,445900.0
-121.98,37.22,10088.0,1910.0,3728.0,1781.0,5.2321,<1h ocean,5.664233576642336,1.0724312184166198,new,500001.0
-121.96,37.22,4709.0,723.0,1866.0,694.0,8.492,<1h ocean,6.785302593659942,1.04178674351585,new,500001.0
-121.95,37.21,2345.0,322.0,890.0,276.0,10.0187,<1h ocean,8.496376811594203,1.1666666666666667,new,500001.0
-121.97,37.24,2553.0,533.0,1117.0,498.0,4.4063,<1h ocean,5.126506024096385,1.070281124497992,new,436100.0
-121.98,37.23,3585.0,935.0,1511.0,835.0,3.1176,<1h ocean,4.293413173652695,1.1197604790419162,new,396300.0
-121.96,37.25,1858.0,359.0,790.0,347.0,4.5156,<1h ocean,5.354466858789626,1.0345821325648414,new,339300.0
-121.97,37.25,2892.0,496.0,1193.0,492.0,6.131,<1h ocean,5.878048780487805,1.008130081300813,new,367800.0
-121.98,37.26,2331.0,461.0,1178.0,447.0,4.6654,<1h ocean,5.214765100671141,1.0313199105145414,new,340700.0
-121.99,37.27,1214.0,192.0,500.0,185.0,7.598,<1h ocean,6.562162162162162,1.037837837837838,new,347800.0
-121.99,37.26,4034.0,611.0,1158.0,560.0,8.2069,<1h ocean,7.203571428571428,1.0910714285714285,new,442500.0
-121.99,37.25,1743.0,212.0,604.0,200.0,10.7582,<1h ocean,8.715,1.06,new,500001.0
-121.97,37.25,2775.0,389.0,856.0,350.0,7.9135,<1h ocean,7.928571428571429,1.1114285714285714,new,496400.0
-121.99,37.25,4240.0,532.0,1480.0,514.0,11.2463,<1h ocean,8.249027237354085,1.0350194552529184,new,500001.0
-121.98,37.24,3574.0,485.0,1325.0,476.0,8.5425,<1h ocean,7.508403361344538,1.01890756302521,new,500001.0
-122.01,37.27,3340.0,451.0,1220.0,447.0,8.8178,<1h ocean,7.472035794183445,1.0089485458612975,new,500001.0
-122.02,37.26,2411.0,299.0,847.0,299.0,10.2666,<1h ocean,8.063545150501673,1.0,new,500001.0
-122.02,37.26,1764.0,243.0,692.0,223.0,8.0331,<1h ocean,7.910313901345291,1.0896860986547086,new,500001.0
-122.01,37.25,1574.0,193.0,551.0,191.0,10.2311,<1h ocean,8.24083769633508,1.0104712041884816,new,500001.0
-121.99,37.26,2718.0,365.0,982.0,339.0,7.9234,<1h ocean,8.017699115044248,1.0766961651917404,new,500001.0
-122.01,37.26,2561.0,404.0,1172.0,378.0,7.6107,<1h ocean,6.775132275132275,1.0687830687830688,new,500001.0
-122.03,37.25,2892.0,413.0,903.0,365.0,7.8711,<1h ocean,7.923287671232877,1.1315068493150684,new,500001.0
-122.04,37.24,1521.0,209.0,539.0,192.0,11.1557,<1h ocean,7.921875,1.0885416666666667,new,500001.0
-122.02,37.24,2796.0,365.0,1085.0,363.0,10.6834,<1h ocean,7.702479338842975,1.0055096418732783,new,500001.0
-122.03,37.29,3118.0,438.0,1147.0,425.0,10.3653,<1h ocean,7.3364705882352945,1.0305882352941176,new,500001.0
-122.02,37.29,3845.0,492.0,1461.0,475.0,10.3979,<1h ocean,8.094736842105263,1.0357894736842106,new,500001.0
-122.01,37.29,3136.0,431.0,1190.0,412.0,7.5,<1h ocean,7.611650485436893,1.046116504854369,new,500001.0
-122.0,37.28,2170.0,311.0,854.0,303.0,8.3605,<1h ocean,7.161716171617162,1.0264026402640265,new,500001.0
-122.0,37.28,2782.0,495.0,1092.0,455.0,5.4103,<1h ocean,6.114285714285714,1.0879120879120878,new,335900.0
-122.03,37.27,4350.0,645.0,1551.0,609.0,7.8279,<1h ocean,7.142857142857143,1.0591133004926108,new,500001.0
-122.02,37.28,3437.0,428.0,1198.0,411.0,9.3464,<1h ocean,8.362530413625304,1.0413625304136254,new,500001.0
-122.06,37.27,1612.0,221.0,567.0,208.0,10.5793,<1h ocean,7.75,1.0625,new,500001.0
-122.04,37.29,3625.0,432.0,1252.0,409.0,12.2145,<1h ocean,8.863080684596577,1.0562347188264058,new,500001.0
-122.04,37.26,4973.0,709.0,1692.0,696.0,7.8627,<1h ocean,7.1451149425287355,1.0186781609195403,new,500001.0
-122.06,37.32,3033.0,540.0,1440.0,507.0,6.2182,<1h ocean,5.982248520710059,1.0650887573964498,new,380800.0
-122.05,37.31,4601.0,696.0,2003.0,666.0,8.0727,<1h ocean,6.908408408408408,1.045045045045045,new,455500.0
-122.06,37.3,5488.0,706.0,1947.0,641.0,10.7326,<1h ocean,8.561622464898596,1.1014040561622465,new,500001.0
-122.07,37.33,2173.0,349.0,891.0,345.0,8.0158,<1h ocean,6.298550724637681,1.0115942028985507,new,420000.0
-122.06,37.33,4507.0,751.0,2167.0,722.0,7.0102,<1h ocean,6.242382271468144,1.0401662049861495,new,500001.0
-122.07,37.31,4401.0,698.0,1818.0,685.0,7.2986,<1h ocean,6.424817518248175,1.018978102189781,new,500001.0
-122.08,37.3,2268.0,404.0,1197.0,372.0,7.0813,<1h ocean,6.096774193548387,1.086021505376344,new,485300.0
-122.04,37.34,4475.0,1048.0,2271.0,1021.0,4.8836,<1h ocean,4.382957884427032,1.0264446620959844,new,396200.0
-122.06,37.34,2057.0,466.0,790.0,436.0,5.0081,<1h ocean,4.717889908256881,1.0688073394495412,new,288300.0
-122.05,37.33,3674.0,824.0,1364.0,694.0,6.3131,<1h ocean,5.293948126801153,1.1873198847262247,new,436400.0
-122.04,37.33,4011.0,963.0,2206.0,879.0,4.5721,<1h ocean,4.563139931740614,1.0955631399317407,new,351200.0
-122.04,37.32,2826.0,451.0,1259.0,439.0,5.7528,<1h ocean,6.437357630979498,1.0273348519362187,new,431400.0
-122.04,37.31,2476.0,434.0,1217.0,416.0,6.2045,<1h ocean,5.951923076923077,1.0432692307692308,new,393800.0
-122.04,37.31,3388.0,633.0,1627.0,585.0,5.154,<1h ocean,5.791452991452991,1.082051282051282,new,355100.0
-122.04,37.3,1714.0,270.0,778.0,262.0,6.075,<1h ocean,6.541984732824427,1.0305343511450382,new,417000.0
-122.04,37.3,2366.0,417.0,1076.0,398.0,6.9238,<1h ocean,5.944723618090452,1.0477386934673367,new,345900.0
-122.03,37.31,2131.0,410.0,1132.0,395.0,5.3508,<1h ocean,5.39493670886076,1.0379746835443038,new,409100.0
-122.04,37.3,3807.0,600.0,1678.0,600.0,6.6818,<1h ocean,6.345,1.0,new,411300.0
-122.01,37.3,4044.0,551.0,1699.0,533.0,8.0837,<1h ocean,7.587242026266416,1.0337711069418387,new,380600.0
-122.01,37.31,6846.0,1078.0,2951.0,1063.0,6.3702,<1h ocean,6.440263405456256,1.0141110065851364,new,332000.0
-122.0,37.31,3811.0,585.0,1795.0,581.0,7.8383,<1h ocean,6.559380378657487,1.0068846815834767,new,372700.0
-122.0,37.3,3429.0,524.0,1518.0,520.0,7.218,<1h ocean,6.594230769230769,1.0076923076923077,new,400700.0
-122.03,37.31,2885.0,859.0,1520.0,784.0,3.375,<1h ocean,3.67984693877551,1.0956632653061225,new,275700.0
-122.03,37.3,3583.0,758.0,1792.0,695.0,5.4842,<1h ocean,5.1553956834532375,1.0906474820143885,new,335300.0
-122.02,37.31,2629.0,433.0,1301.0,431.0,6.082999999999999,<1h ocean,6.099767981438515,1.0046403712296983,new,341400.0
-122.02,37.31,2355.0,384.0,1248.0,378.0,5.9714,<1h ocean,6.23015873015873,1.0158730158730158,new,332500.0
-122.02,37.3,1983.0,301.0,924.0,297.0,6.7123,<1h ocean,6.6767676767676765,1.0134680134680134,new,354600.0
-122.02,37.3,2134.0,328.0,903.0,322.0,6.359,<1h ocean,6.627329192546584,1.0186335403726707,new,341900.0
-122.02,37.32,4336.0,754.0,2009.0,734.0,6.3923,<1h ocean,5.907356948228883,1.0272479564032697,new,348300.0
-122.02,37.31,2563.0,434.0,1230.0,418.0,6.3197,<1h ocean,6.131578947368421,1.0382775119617225,new,340100.0
-122.03,37.32,5132.0,1059.0,2156.0,982.0,5.6511,<1h ocean,5.226069246435845,1.0784114052953158,new,404800.0
-122.0,37.32,3450.0,731.0,1915.0,689.0,4.7402,<1h ocean,5.0072568940493465,1.060957910014514,new,244500.0
-122.01,37.31,1391.0,241.0,700.0,236.0,6.6766,<1h ocean,5.8940677966101696,1.021186440677966,new,332700.0
-122.01,37.32,3108.0,613.0,1577.0,603.0,4.6613,<1h ocean,5.154228855721393,1.0165837479270314,new,284000.0
-122.0,37.31,4211.0,918.0,2389.0,861.0,4.7235,<1h ocean,4.890824622531939,1.0662020905923344,new,242200.0
-122.02,37.33,3823.0,584.0,1689.0,571.0,7.3693,<1h ocean,6.695271453590193,1.02276707530648,new,373600.0
-122.03,37.33,4221.0,671.0,1782.0,641.0,7.4863,<1h ocean,6.585023400936038,1.046801872074883,new,412300.0
-122.03,37.34,1755.0,410.0,674.0,410.0,5.1602,<1h ocean,4.280487804878049,1.0,new,231200.0
-122.02,37.35,3219.0,756.0,1479.0,667.0,4.1473,<1h ocean,4.826086956521739,1.133433283358321,new,354400.0
-122.03,37.34,5404.0,906.0,2338.0,883.0,6.0577,<1h ocean,6.12004530011325,1.0260475651189127,new,451800.0
-122.03,37.35,3095.0,514.0,1251.0,507.0,5.5388,<1h ocean,6.104536489151874,1.0138067061143985,new,352100.0
-122.01,37.35,2517.0,496.0,1158.0,443.0,5.0785,<1h ocean,5.681715575620768,1.1196388261851016,new,289500.0
-122.0,37.35,4304.0,851.0,2059.0,835.0,5.1674,<1h ocean,5.154491017964072,1.0191616766467066,new,333000.0
-122.0,37.34,3344.0,620.0,1604.0,572.0,5.2108,<1h ocean,5.846153846153846,1.083916083916084,new,351500.0
-122.05,37.34,2515.0,401.0,1079.0,399.0,7.7865,<1h ocean,6.303258145363409,1.005012531328321,new,423900.0
-122.06,37.34,3435.0,593.0,1293.0,553.0,6.7578,<1h ocean,6.211573236889692,1.0723327305605788,new,451400.0
-122.04,37.35,3250.0,485.0,1328.0,473.0,7.4729,<1h ocean,6.871035940803383,1.025369978858351,new,431600.0
-122.04,37.34,1994.0,287.0,704.0,283.0,7.7799,<1h ocean,7.045936395759718,1.0141342756183747,new,447300.0
-122.04,37.34,2590.0,725.0,1795.0,680.0,3.16,<1h ocean,3.8088235294117645,1.0661764705882353,new,225000.0
-122.04,37.34,3694.0,1036.0,2496.0,986.0,3.6991,<1h ocean,3.746450304259635,1.050709939148073,new,271500.0
-122.05,37.36,2400.0,419.0,1017.0,384.0,4.1369,<1h ocean,6.25,1.0911458333333333,new,316900.0
-122.06,37.36,2693.0,493.0,1343.0,455.0,6.0777,<1h ocean,5.918681318681319,1.0835164835164834,new,327500.0
-122.04,37.37,5135.0,911.0,2351.0,863.0,5.2319,<1h ocean,5.950173812282735,1.0556199304750868,new,430100.0
-122.04,37.35,2016.0,313.0,767.0,310.0,6.837000000000001,<1h ocean,6.503225806451613,1.0096774193548388,new,383000.0
-122.05,37.37,3885.0,661.0,1537.0,606.0,6.6085,<1h ocean,6.410891089108911,1.0907590759075907,new,344700.0
-122.03,37.36,2697.0,803.0,1369.0,723.0,4.4699,<1h ocean,3.7302904564315353,1.1106500691562933,new,367400.0
-122.02,37.35,2975.0,608.0,1465.0,577.0,5.8779,<1h ocean,5.155979202772963,1.0537261698440208,new,362200.0
-122.03,37.35,3811.0,1227.0,1930.0,1153.0,3.5154,<1h ocean,3.305290546400694,1.0641803989592369,new,311400.0
-122.03,37.37,3402.0,1193.0,1479.0,1043.0,3.5861,<1h ocean,3.261744966442953,1.1438159156279961,new,500001.0
-122.02,37.36,2074.0,387.0,1273.0,383.0,4.7609,<1h ocean,5.415143603133159,1.010443864229765,new,378000.0
-122.01,37.36,1105.0,354.0,499.0,324.0,4.2061,<1h ocean,3.4104938271604937,1.0925925925925926,new,253600.0
-122.02,37.36,1709.0,437.0,892.0,408.0,4.9671,<1h ocean,4.188725490196078,1.071078431372549,new,335200.0
-122.01,37.36,2796.0,429.0,1267.0,426.0,6.6329,<1h ocean,6.563380281690141,1.0070422535211268,new,349000.0
-122.01,37.35,3716.0,916.0,1551.0,759.0,4.5,<1h ocean,4.895915678524374,1.2068511198945981,new,323600.0
-122.0,37.36,2237.0,433.0,1158.0,426.0,6.7718,<1h ocean,5.251173708920188,1.016431924882629,new,368300.0
-122.0,37.36,3534.0,949.0,1880.0,849.0,3.4238,<1h ocean,4.162544169611308,1.1177856301531213,new,337000.0
-122.0,37.36,6012.0,1737.0,3539.0,1625.0,3.8464,<1h ocean,3.699692307692308,1.0689230769230769,new,239400.0
-122.03,37.37,2966.0,770.0,1430.0,740.0,3.0047,<1h ocean,4.008108108108108,1.0405405405405406,new,256000.0
-122.03,37.37,1269.0,290.0,556.0,266.0,3.8125,<1h ocean,4.7706766917293235,1.0902255639097744,new,325000.0
-122.04,37.37,1125.0,273.0,616.0,258.0,3.6765,<1h ocean,4.3604651162790695,1.058139534883721,new,252800.0
-122.04,37.37,2757.0,489.0,1201.0,481.0,5.0453,<1h ocean,5.731808731808732,1.0166320166320166,new,311600.0
-122.04,37.38,2850.0,550.0,1518.0,514.0,4.2028,<1h ocean,5.544747081712062,1.0700389105058365,new,273600.0
-122.03,37.38,2667.0,798.0,1433.0,727.0,3.8732,<1h ocean,3.668500687757909,1.0976616231086658,new,252400.0
-122.01,37.38,726.0,204.0,538.0,203.0,4.505,<1h ocean,3.5763546798029555,1.0049261083743843,new,230400.0
-122.02,37.37,5686.0,1489.0,3250.0,1329.0,4.2782,<1h ocean,4.278404815650865,1.1203912716328066,new,327700.0
-122.01,37.37,2559.0,694.0,1309.0,668.0,4.1847,<1h ocean,3.8308383233532934,1.0389221556886228,new,167300.0
-122.0,37.37,1434.0,372.0,804.0,361.0,3.7045,<1h ocean,3.972299168975069,1.0304709141274238,new,178100.0
-122.03,37.39,3280.0,933.0,1842.0,795.0,4.4107,<1h ocean,4.1257861635220126,1.1735849056603773,new,232700.0
-122.01,37.39,2500.0,962.0,2374.0,879.0,3.5586,<1h ocean,2.844141069397042,1.0944254835039817,new,222200.0
-122.03,37.39,2600.0,650.0,1994.0,650.0,4.0223,<1h ocean,4.0,1.0,new,250200.0
-122.02,37.4,2348.0,531.0,1475.0,498.0,4.35,<1h ocean,4.714859437751004,1.0662650602409638,new,261000.0
-122.01,37.39,3015.0,829.0,1769.0,807.0,4.0068,<1h ocean,3.7360594795539033,1.0272614622057001,new,249500.0
-122.02,37.39,2297.0,497.0,1428.0,497.0,4.7431,<1h ocean,4.621730382293762,1.0,new,239700.0
-122.04,37.39,8745.0,2211.0,3959.0,2019.0,4.7685,<1h ocean,4.331352154531946,1.0950965824665677,new,280100.0
-122.05,37.38,3200.0,907.0,2029.0,866.0,3.5649,<1h ocean,3.695150115473441,1.0473441108545034,new,450000.0
-122.06,37.38,4293.0,1272.0,2389.0,1210.0,4.2719,near bay,3.5479338842975205,1.0512396694214876,new,270800.0
-122.05,37.37,2687.0,768.0,1362.0,725.0,3.4028,<1h ocean,3.7062068965517243,1.0593103448275862,new,324200.0
-122.05,37.39,347.0,82.0,148.0,77.0,4.4531,<1h ocean,4.5064935064935066,1.0649350649350648,new,350000.0
-122.06,37.4,12855.0,3226.0,7273.0,3052.0,4.3351,near bay,4.211992136304063,1.0570117955439056,new,267400.0
-122.06,37.39,18.0,4.0,8.0,4.0,3.75,near bay,4.5,1.0,new,375000.0
-122.06,37.39,1236.0,290.0,413.0,274.0,3.6875,near bay,4.510948905109489,1.0583941605839415,new,40000.0
-122.06,37.38,3401.0,768.0,1497.0,747.0,4.2188,near bay,4.552878179384203,1.0281124497991967,new,500001.0
-122.06,37.38,2976.0,766.0,1227.0,634.0,4.8625,near bay,4.694006309148265,1.2082018927444795,new,262500.0
-122.08,37.4,806.0,158.0,373.0,156.0,5.9291,near bay,5.166666666666667,1.0128205128205128,new,284600.0
-122.07,37.4,3352.0,813.0,1440.0,729.0,3.7359,near bay,4.598079561042524,1.1152263374485596,new,262500.0
-122.07,37.41,1184.0,225.0,815.0,218.0,5.7657,near bay,5.431192660550459,1.0321100917431192,new,322300.0
-122.07,37.4,2940.0,910.0,943.0,711.0,4.359,near bay,4.135021097046414,1.279887482419128,new,192200.0
-122.08,37.4,3565.0,858.0,1639.0,744.0,4.1544,near bay,4.791666666666667,1.153225806451613,new,277000.0
-122.08,37.4,1750.0,341.0,999.0,319.0,5.806,near bay,5.4858934169279,1.0689655172413792,new,308700.0
-122.08,37.41,1896.0,456.0,1069.0,436.0,4.6875,near bay,4.348623853211009,1.0458715596330275,new,288900.0
-122.1,37.41,6277.0,1274.0,3025.0,1211.0,5.4721,near bay,5.183319570602808,1.0520231213872833,new,343300.0
-122.09,37.41,753.0,193.0,421.0,153.0,4.2463,near bay,4.921568627450981,1.261437908496732,new,266700.0
-122.09,37.41,1476.0,473.0,838.0,415.0,3.575,near bay,3.5566265060240965,1.1397590361445784,new,274000.0
-122.09,37.4,748.0,184.0,412.0,180.0,3.4375,near bay,4.155555555555556,1.0222222222222221,new,290600.0
-122.09,37.42,4874.0,1251.0,2699.0,1163.0,3.8003,near bay,4.190885640584694,1.0756663800515907,new,229800.0
-122.11,37.41,5110.0,1599.0,2764.0,1482.0,3.4198,near bay,3.44804318488529,1.0789473684210527,new,351900.0
-122.09,37.4,3218.0,1021.0,2087.0,964.0,3.2875,near bay,3.3381742738589213,1.0591286307053942,new,182700.0
